productId,sku,productCode,productName,category,sourceArchive,sourcePath,sourceChecksum,targetFilename,mappingMethod,confidence,status,notes
"cmrnl0d3504qqtaeczkyyi59z","CLN-000027","PC100","Wiper Small","Cleaning","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_wiper_small._centered/screen.png","8c296b51eaa4c5479997cb317f94aeeccdbcf86f360357fa6d97b7ce3c22fda0","cln-000027-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl05nt02butaecsdkzafbs","SKN-000037","PC100","JOY PURE NEEM FACEWASH","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_joy_pure_neem_facewash./screen.png","da4a231d463812eaf7c0bd098181a2b8a6805b3bcfa9a1794a49b929540f9a6c","skn-000037-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0amj03yataec1vhgbvbq","HAI-000091","PC100","Set wet hair gel","Hair Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_set_wet_hair_gel./screen.png","bf0102f81dc8c06fd70c58b1dc4fac83f0699e62d13abfacbf5aa58fc4fd89f7","hai-000091-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap; category compatible"
"cmrnl0a7h03tetaecfvfuy8t7","PER-000071","PC100","STAY FREE SECURE COTTON","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_stay_free_secure/screen.png","e14672f42ce81ebcb6214f7ae8e9c9ee646973343f747ba329b1525e714d9ddf","per-000071-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl08ph03butaeceghwp6an","HOM-000076","PC100","Odomas 55","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_odomas_55_mosquito/screen.png","a1db5da3c95889325ffb85b349215545300fc30dede939804e77003807256a03","hom-000076-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl05x802eytaecfrqh8wyu","SKN-000039","PC100","Joy green tea shower gel 250ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_joy_green_tea_shower/screen.png","a54ab19dc3a06812f94e29827d4ee804eb713d48e4a892a74b58107023d2bb6f","skn-000039-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl0bfs047utaecxjhq11f1","PER-000075","PC100","TRESEMME HAIR FALLs","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_tresemme_s_s_shampoo./screen.png","1caa399253a9a369d5e660039c0a3d36a11078a702891f72cfc83188175d4f95","per-000075-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl0a8u03tutaecehe5qg4j","HAI-000090","PC100","STREAX HAIR COLOR15","Hair Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_streax_hair_color15./screen.png","c16697351d9e5dc509ab11306c698fee2197a75471fa2c711d4029e6611a7b28","hai-000090-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap; category compatible"
"cmrnl09dc03jmtaectaspj6a5","CLN-000020","PC100","Polish brush","Cleaning","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_polish_brush._centered/screen.png","78869f5b617ec0a1d4ef8647f2e3d4a047a99b362b8a4826d2a7a2f5b7a257d1","cln-000020-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl05bs027utaecx6ui4tlw","ORA-000012","PC100","Himalaya sparkling Toothpaste 150gm","Oral Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_himalaya_sparkling/screen.png","2559ee2af765376fb2b44f386dba61f043f09085cdb2ae3b65f7962d8d93a1cf","ora-000012-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl0al603xutaec1g6mj0ra","ORA-000018","PC100","Sensodyne fresh gel","Oral Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_sensodyne_fresh_gel./screen.png","61f2242728937cd0d6e6a3fbaf3a1af6efccde758692d23dd2bfbbedae9bc41d","ora-000018-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl06q702oitaec13e2se0d","SKN-000047","PC100","Lifebuoy handwash","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_lifebuoy_handwash./screen.png","16967bd80a26667b41e07822e390f1595cb5e87e3e010c53647be05e3c83fcff","skn-000047-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl0dbc04tetaecd81wlupd","SKN-000078","PC100","Yutika softtouch aloevera lotion 300ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_yutika_softtouch/screen.png","9971b007cc96104d49bb1bdafe5d23d0cd2248c59c52c981da4e53cd604ee496","skn-000078-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl0dhk04vetaec6h4bkrs0","SKN-000080","PC100","Zm brightening body lotion vit c 100ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_zm_brightening_body/screen.png","3814aaa5d6b1483d5a0586cd44f64b68668c65bf7864908dd232083177b0852f","skn-000080-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/cln_000017.webp_premium_indian_e_commerce_product_catalogue_packshot_of_mat/screen.png","e3d915c407b21e8fcf44fcde2cf7b16226ff7d331166b6084859df61c1c7716c","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl08kq03aataecwpvhu7at","PER-000061","PC100","Nivea fresh active","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_nivea_fresh_active./screen.png","66519e45c617b8a8ead77ee0bd5f277cc953657b384f28b54554f18baf229c46","per-000061-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0cwz04oqtaect95n1yde","CLN-000026","PC100","Weikfield la 500gm","Cleaning","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_weikfield_la_500gm/screen.png","c5843ea2631b1377b035327f93245444bef38f3af6eefb3a3a199bab87be883f","cln-000026-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; quantity match; strong token overlap"
"cmrnl05zy02futaechdrqh63v","SKN-000042","PC100","Just herbs body spray 150ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_just_herbs_body_spray/screen.png","6f447cc3c3793c947a05892a0cebacb854030b8ddaaae10b9e3a535e56729254","skn-000042-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl0br904bmtaec5ygbosju","HOM-000080","PC100","Tea shlni small","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_tea_shlni_small._sku/screen.png","f387770d3ea9472436f58ac6382c2d93ee3c3659cd3575d67f93d1ec6597d781","hom-000080-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl057q026itaeca7v58rd4","BAB-000024","PC100","Himalaya baby cream 200ml","Baby Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_himalaya_baby_cream_1/screen.png","768531233c9267925f77064099597fc5a833a895935d726ce396e35ef13e0d8e","bab-000024-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; category compatible; confidence below threshold"
"cmrnl0a6s03t6taecswb9tr0h","PER-000070","PC100","STAY FREE DRY","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_stay_free_dry._centered/screen.png","18862fc1770c2ed899272f0baacc9e04e5671ccae0b033496f1003dcee46b305","per-000070-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl0atb040itaecq878bivw","DIS-000055","PC100","Small plates white","Disposables","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_small_plates_white/screen.png","7d656258b1dcb0e3b4a9ded231694af31a6c6d1a731ffcb539d67ab1dd64e1c1","dis-000055-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl05jv02aitaec479rhgku","HAI-000077","PC100","Indulekha oil","Hair Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_indulekha_oil._sku_hai/screen.png","3c6ab97e06a293972d5938010ee8f3a903910f4f3e0d29257a55463f9013cc48","hai-000077-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl059r0276taecl1qem2v6","DET-000042","PC100","Himalaya baby powder","Detergents","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_himalaya_baby_powder./screen.png","6516beaaa760160d8bb63c2521f66b45d0ef0fccf76f92072fd77bb99eb4ddc4","det-000042-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl08u803detaeco3hrvmg3","PER-000065","PC100","PONDS COLD CREAM","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_ponds_cold_cream./screen.png","ff2b88377a6202bd099f31ddbcef99292368dcf36013e7c481436a3aada54ca7","per-000065-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl0ckj04kqtaecavaio0bz","HAI-000097","PC100","Veet hair removal","Hair Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_veet_hair_removal./screen.png","882ece420fef96b1e4399bc1a7cf7a3749e642bfffc070f723f3fe4e1bbfaf3c","hai-000097-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap; category compatible"
"cmrnl0acy03v6taeck36cdgtg","DET-000047","PC100","Safewash liquid 2X500g","Detergents","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_safewash_liquid_2x500g/screen.png","4662a3a0e71616ab729cdc65d820db1b7129e9aa5db938ff93dd3b19b385ebef","det-000047-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; quantity match; strong token overlap"
"cmrnl08k103a2taecl6ki255k","SKN-000053","PC100","Nivea aloe hydration body lotion 75ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_nivea_aloe_hydration/screen.png","1cca99d05ad55aaf234def27b0b0d518739b06939471a3c6300eb6bb5178d68b","skn-000053-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl09gr03kqtaect7olnmfz","CLN-000021","PC100","Power tile cleaner","Cleaning","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_power_tile_cleaner./screen.png","40da48f8ea13972669cfd711ca85e0cf1219945ddc09da746eddf46266230ec9","cln-000021-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/cln_000014.webp_premium_indian_e_commerce_product_catalogue_packshot_of_laxman/screen.png","17b029a33afa196dd2ce3642284293a6af6fb3bda2411c02154e24415921b1cd","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl0c7o04gytaec9ql56rvj","HOM-000081","PC100","Trishul NAPHTHALENE","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_trishul_naphthalene/screen.png","af2526782de502b85a6713c33057de3a159ca409fac881b0dd1def6dde8ca08a","hom-000081-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl06wx02qqtaecjzc8dbz0","SKN-000049","PC100","Lotus sunscreen spf20","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_lotus_sunscreen_spf20./screen.png","e9375f44b78137f473f4e3e1f7b72abc2a639e0a8f26533bc40fd6bdd2080e47","skn-000049-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0dia04vmtaeco4wkcse8","PER-000080","PC100","Zm eau de perfume no alcohol ember 100ml","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_zm_eau_de_perfume_no_1/screen.png","c575f929ca19e09c5368698a5cf0029ff29b1fc0fb28df166914f1a7f2075c63","per-000080-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong token overlap; confidence below threshold"
"cmrnl0d7v04sataecsu5scwzm","SKN-000076","PC100","Yardley shower gel 250ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_yardley_shower_gel/screen.png","a2510d625da8ed8c6cc427f865a2ca1e7e09d8ebb0f2d3ae24f09f19aa4b7fea","skn-000076-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl0eal054qtaecdmrxnhgn","SKN-000081","PC100","oxyveda handwash 500ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_oxyveda_handwash_500ml./screen.png","74cabc491771925ad4921fff42dc025a1de0fad594811b36ae5b0b622a65c7d6","skn-000081-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; quantity match; strong token overlap"
"cmrnl06s702p6taecwp5v29t2","HAI-000082","PC100","Lilly comb L","Hair Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_lilly_comb_s._centered/screen.png","24bba60cc54e7f87b031496341c0b40116227ea16229e08740e0702a7deb0596","hai-000082-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/bab_000030.webp_premium_indian_e_commerce_product_catalogue_packshot_of_mummy_s/screen.png","acc7397da6f56d734e2853fa34a73e9d91b2694801b2b8d95df57dd975ce3aa7","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl0e56052ytaecr39di4k4","CLN-000029","PC100","mat 8feet","Cleaning","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_mat_8feet_rolled/screen.png","ce2bf16a19fe2acb05b5b4574063d1a32c267ba9ba95bf40a619a6c017e94933","cln-000029-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl07tp031etaec80vxipls","DSH-000004","PC100","Milton scrub","Dishwashing","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_milton_scrub/screen.png","a267e717a369782cae3f2ff2caeeb4b9012f9ed7f5fd47ed243db6da83b30428","dsh-000004-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl0cg004jmtaecfqn428ri","CLN-000025","PC100","Varklin drain cleaner pouch","Cleaning","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_varklin_drain_cleaner/screen.png","48645aa7b831b8bcf68055bb7fde68c7dc23aa2a715fe0f37abe0c1c5346f2ef","cln-000025-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/bab_000025.webp_premium_indian_e_commerce_product_catalogue_packshot_of/screen.png","9f4b24823ed724a73000fbb2fae019e5f5eb78d01aa46b2ed49a1085396f2924","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_homelites_agarbati/screen.png","88a58c6664bd757fe929ee6004b04055b8d330adb30073674d7c89c0fc024206","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl08tj03d6taec4gtvg8yj","PER-000064","PC100","PONDS BRIGHT BEAUTY","Personal Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_ponds_bright_beauty./screen.png","a487d4304eb3ff4d26ba2ab35091dc597a4406893315216a9d22ef096d3e82bb","per-000064-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl0bql04betaec3rgqppej","HOM-000079","PC100","Tea shalni big","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_tea_shalni_big_tea/screen.png","b391d898c5670a64c7740c35daf21f5a39f2b844892ccca65b8b189e5520c786","hom-000079-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; confidence below threshold"
"cmrnl016l00vmtaecueqj9gfj","FOO-000562","PC100","Coconut oil 500ml","Food Items","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_coconut_oil_500ml._sku/screen.png","5b16615b3275e9cd324dccb34fdda62601b7b5993028e7d497506f20844d3612","foo-000562-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; quantity match; strong token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/cln_000018.webp_premium_indian_e_commerce_product_catalogue_packshot_of_max/screen.png","5ed998552572e73e2cdae6177577d58691a48d40d26a965e2734da51646ff98d","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl05ki02aqtaecffjwgwex","HAI-000078","PC100","Indulekha pouch","Hair Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_indulekha_pouch._sku/screen.png","2c4123375322f51553c3c425fd5b9b81c28971324485120b7da2e8b414c2191e","hai-000078-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; token overlap; confidence below threshold"
"cmrnl0atz040qtaecp4ykk3v2","FOO-000838","PC100","Snickers","Food Items","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_snickers._sku_cho/screen.png","b5185455141479d16cd1d7bc930b94b5e855a070f3ab744e27bb0da002cdf662","foo-000838-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_homelite_pack_of_5/screen.png","32bb205d1bdde42c003ee6000e2409cfec343384705218866b8fafb69367d347","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong token overlap; confidence below threshold"
"cmrnl0an803yitaecr2makw8l","DIS-000053","PC100","Shagan card","Disposables","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_shagan_card_envelope/screen.png","993ba3959a7bbf00d70cf4eea988676353ed9f2d8eee45a6603b0998572bb2ac","dis-000053-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl06jh02mataecpglf1xhp","SKN-000044","PC100","LAKME STRAWBERRY BLAST FACEWASE","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_lakme_strawberry_blast/screen.png","a1d246acefc4450fb5700e8efcbe957234da0f95ba3e158c258b1635ba6ec88c","skn-000044-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl04oq020ataecwudvl0bj","SKN-000027","PC100","Gulabari 59ml","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_gulabari_59ml._centered/screen.png","2598f3defefba976eb6195784d59ac6b2aab95445c04eed846e42ef7cde372c2","skn-000027-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; quantity match; strong token overlap"
"cmrnl06m502n6taecchcweys8","SKN-000046","PC100","Lakme sun expert spf25PA++","Skin Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_lakme_sun_expert/screen.png","f7ef97680aa1d020f0e1646ab51491ed88932d41090b22f724f1f31dccf8ab9f","skn-000046-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; strong product name coverage; strong token overlap"
"cmrnl05l602aytaecs1dl2ucu","CLN-000013","PC100","Invasol toilet cleaner 500ml","Cleaning","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/cln_000013.webp_premium_indian_e_commerce_product_catalogue_packshot_of_invasol/screen.png","8ae4a3de638cc305bdfe07f659c2173ba3ac9863b49349e7c823122690ba38c6","cln-000013-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl05f5028ytaecxdi1r2dr","HOM-000068","PC100","Homelite pack of 5 matchbox","Home Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/cln_000015.webp_premium_indian_e_commerce_product_catalogue_packshot_of/screen.png","6889afee7b91fe04e5074cd9b56c3552ffdf0450a95a1653a5eadec11f9fcb36","hom-000068-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","token overlap; confidence below threshold"
"cmrnl060n02g2taec4quhtfrw","POO-000012","PC100","Jyot bati","Pooja Essentials","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_jyot_bati._sku_poo/screen.png","32664ba12bec5a2db4778f0ad71267f54c86126eb1a654866b3724a59c9caaaa","poo-000012-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
"cmrnl05hu029utaeckz1qg2su","BAB-000026","PC100","Huggies pants L","Baby Care","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/bab_000026.webp_premium_indian_e_commerce_product_catalogue_packshot_of_huggies/screen.png","f38d3a854edb5b38e0f5bb7dff9b11fe768325345a38e9ff4fbde68392b1b609","bab-000026-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","brand match; token overlap; confidence below threshold"
"cmrnl0dvh04zutaec406ijqmf","DSH-000016","PC100","gem powder","Dishwashing","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_gem_powder_dishwashing/screen.png","7bcd1faf5d7874022fe7c77e09ba542b7926ee4c3ed96fbfdddd1e4f75e6d532","dsh-000016-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; strong token overlap; category compatible; confidence below threshold"
"cmrnl0dy9050qtaecy8mzeaom","DIS-000057","PC100","key ring","Disposables","stitch_ai_product_image_generator.zip","stitch_ai_product_image_generator/premium_indian_e_commerce_product_catalogue_packshot_of_key_ring_disposable/screen.png","0b5a26f4d8324f75422067e6c7c96380ba6aa1a4298772b962a9c6a7f34ff3f1","dis-000057-primary.webp","DETERMINISTIC","REVIEW_REQUIRED","REVIEW_REQUIRED","strong product name coverage; token overlap; confidence below threshold"
